Driver,QualifyingTime (s),Team,AvgRaceTime (s),Temperature (°C),Humidity (%),Pressure (mbar),Rainfall (mm),TrackTemp (°C),Date,Year,GP,DriverHistoricalAvg (s),Driver_Dry_Perf,Driver_Damp_Perf,Driver_Wet_Perf,Driver_Cold_Perf,Driver_Mid_Perf,Driver_Hot_Perf,Driver_HighDownforce_Perf,Driver_LowDownforce_Perf,DriverEloBefore,ConstructorEloBefore
VER,75.273,Red Bull Racing,84.27539130434783,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,91.83299536590845,81.49326788856763,83.12763861525471,80.40204678362574,84.39644119210683,80.96251168640958,78.6787639032221,50.0,50.0,2338.3973205371535,2001.4204599416726
SAI,75.696,Ferrari,84.24195652173913,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,92.21061462460975,59.19118363719757,58.86101809144711,31.642300194931774,62.33552631578947,58.05333944953554,64.57679124281292,50.0,50.0,1985.0315931687549,1708.7914042835139
HAM,75.854,Mercedes,84.15402898550724,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,91.56060090534528,77.1266889700948,79.17222870009248,75.87353801169591,68.44028520499108,76.61492961540628,72.33056599832915,50.0,50.0,2148.607987832853,1874.592340218026
LEC,75.905,Ferrari,84.20952173913044,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,1858.166069159444,1708.7914042835139
ALO,76.043,Aston Martin,85.10975362318841,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,93.19460423358457,44.316031003666865,42.85714285714286,30.185185185185187,39.674540381454726,44.29935515873016,41.67070489523041,50.0,50.0,1620.6588927446871,1417.8243089411228
STR,76.244,Aston Martin,85.03108695652175,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,93.09350717650615,36.1061323906103,34.75969335102462,48.99331662489557,31.93378052975576,36.26209096577227,31.149611160253578,50.0,50.0,1623.4025663529048,1417.8243089411228
RIC,76.447,RB,85.37623529411765,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,92.70216793806463,50.92169993822845,41.91938178780284,45.45614035087719,43.50877192982456,49.00186998964838,52.16417268661851,50.0,50.0,1503.7746183314584,1410.163742674844
TSU,76.477,RB,84.98843478260869,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,93.10323899396306,34.618279269982054,31.097274436090224,24.88888888888889,29.62924741046516,33.35662541590424,32.75460322633209,50.0,50.0,1510.2057526498618,1410.163742674844
HUL,76.317,Haas F1 Team,85.57723529411766,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,93.4683945017006,35.60777094030161,30.454545454545453,57.60818713450293,30.529411764705884,36.10186819440024,39.94582043343653,50.0,50.0,1734.7260406316664,1460.5997603072753
BOT,76.384,Kick Sauber,85.76423529411764,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,92.46565817417928,55.985563737111725,53.52778230405736,46.4327485380117,30.474333983105915,54.58378394616679,54.76742561059512,50.0,50.0,1325.0487444454157,1111.2136283121527
ALB,76.429,Williams,85.66938235294117,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,93.41507658741675,39.39103203083466,45.723684210526315,50.09356725146199,49.29898275099514,39.568142530490015,29.897312726260093,50.0,50.0,1558.9904152052293,1217.2532623460932
SAR,76.543,Williams,85.83760294117647,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,92.92030638893002,22.613964445427293,7.850877192982456,50.0,40.0,21.3418878760081,18.053405572755416,50.0,50.0,1372.3175274235407,1217.2532623460932
MAG,76.548,Haas F1 Team,85.78608823529412,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,94.44698939881275,28.186013613014694,31.71826625386997,15.479532163742693,26.14522417153996,29.325211018146565,32.94117647058823,50.0,50.0,1380.3868349846014,1460.5997603072753
PER,77.886,Red Bull Racing,84.41072463768116,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,92.42792311069464,61.65192622384255,64.03617402639726,57.91812865497077,68.47303443794672,61.37567183150479,60.2192200644213,50.0,50.0,1453.7123072015452,2001.4204599416726
RUS,77.968,Mercedes,84.4556811594203,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,92.60342373579098,48.348535666260126,49.81796596755046,53.67585630743526,43.25202489289177,49.341567977828,49.21636434600831,50.0,50.0,2273.3473604811365,1874.592340218026
ZHO,78.037,Kick Sauber,85.99447058823529,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,94.39127647575766,22.083942495126706,23.210526315789473,19.259259259259256,30.687134502923975,21.53879724186087,7.6953748006379605,50.0,50.0,1243.2726825139598,1111.2136283121527
OCO,78.049,Alpine,85.97804411764706,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,93.18457805765468,40.86084476372733,44.54013184221057,54.09774436090226,48.65966163179785,41.24747267327984,37.40310744180713,50.0,50.0,1256.7317878985573,1245.5247411322882
GAS,78.166,Alpine,86.27053125,28.82387096774194,46.92258064516129,981.6767741935486,0.02,44.91612903225806,2024-07-21,2024,Hungarian Grand Prix,93.20445222933414,40.38484336753405,50.93077120044694,38.51608187134503,41.51515151515151,41.723387052189295,41.031131750945995,50.0,50.0,1671.182965854737,1245.5247411322882
VER,113.159,Red Bull Racing,109.0484418604651,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,91.83299536590845,81.49326788856763,83.12763861525471,80.40204678362574,84.39644119210683,80.96251168640958,78.6787639032221,50.0,50.0,2323.786963263189,2002.398035850039
LEC,113.754,Ferrari,109.15527906976743,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,1912.8301494294462,1741.1225681243648
PER,113.765,Red Bull Racing,109.92548837209303,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,92.42792311069464,61.65192622384255,64.03617402639726,57.91812865497077,68.47303443794672,61.37567183150479,60.2192200644213,50.0,50.0,1396.9845663235335,2002.398035850039
HAM,113.835,Mercedes,108.95037209302326,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,91.56060090534528,77.1266889700948,79.17222870009248,75.87353801169591,68.44028520499108,76.61492961540628,72.33056599832915,50.0,50.0,2125.1189363371277,1836.8698286906185
NOR,113.981,McLaren,109.09681395348838,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,92.19691063855305,62.225662194702444,66.5406550431807,61.2781954887218,63.15945836069675,63.39674899039164,66.64748220475775,50.0,50.0,2355.507050217604,1983.823983881599
PIA,114.027,McLaren,108.92941860465116,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,91.27268845468977,65.88406377855361,69.83552631578948,81.66666666666667,76.61764705882354,66.96196008556932,77.20039989680082,50.0,50.0,2140.237810691687,1983.823983881599
RUS,114.184,Mercedes,108.89016279069767,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,92.60342373579098,48.348535666260126,49.81796596755046,53.67585630743526,43.25202489289177,49.341567977828,49.21636434600831,50.0,50.0,1827.8133088407726,1836.8698286906185
SAI,114.477,Ferrari,109.33872093023255,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,92.21061462460975,59.19118363719757,58.86101809144711,31.642300194931774,62.33552631578947,58.05333944953554,64.57679124281292,50.0,50.0,2051.8225331521135,1741.1225681243648
ALO,114.765,Aston Martin,110.00990697674419,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,93.19460423358457,44.316031003666865,42.85714285714286,30.185185185185187,39.674540381454726,44.29935515873016,41.67070489523041,50.0,50.0,1760.2163133782333,1462.6415411136484
OCO,114.81,Alpine,110.04058139534884,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,93.18457805765468,40.86084476372733,44.54013184221057,54.09774436090226,48.65966163179785,41.24747267327984,37.40310744180713,50.0,50.0,1199.1615955200216,1177.6419671320978
ALB,114.473,Williams,110.31093023255814,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,93.41507658741675,39.39103203083466,45.723684210526315,50.09356725146199,49.29898275099514,39.568142530490015,29.897312726260093,50.0,50.0,1604.3557048965313,1220.5548701965147
GAS,114.635,Alpine,110.29886046511628,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,93.20445222933414,40.38484336753405,50.93077120044694,38.51608187134503,41.51515151515151,41.723387052189295,41.031131750945995,50.0,50.0,1367.790346643655,1177.6419671320978
RIC,114.682,RB,110.06302325581396,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,92.70216793806463,50.92169993822845,41.91938178780284,45.45614035087719,43.50877192982456,49.00186998964838,52.16417268661851,50.0,50.0,1547.6839178034195,1329.1320975844365
BOT,114.764,Kick Sauber,110.43993023255815,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,92.46565817417928,55.985563737111725,53.52778230405736,46.4327485380117,30.474333983105915,54.58378394616679,54.76742561059512,50.0,50.0,1525.6535377273144,1170.690566720062
STR,115.716,Aston Martin,110.24262790697675,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,93.09350717650615,36.1061323906103,34.75969335102462,48.99331662489557,31.93378052975576,36.26209096577227,31.149611160253578,50.0,50.0,1729.475241837707,1462.6415411136484
HUL,116.308,Haas F1 Team,110.83062790697673,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,93.4683945017006,35.60777094030161,30.454545454545453,57.60818713450293,30.529411764705884,36.10186819440024,39.94582043343653,50.0,50.0,1750.8885381995692,1461.461982880535
MAG,116.5,Haas F1 Team,110.30053488372093,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,94.44698939881275,28.186013613014694,31.71826625386997,15.479532163742693,26.14522417153996,29.325211018146565,32.94117647058823,50.0,50.0,1394.0916997299032,1461.461982880535
TSU,116.593,RB,110.51479069767443,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,93.10323899396306,34.618279269982054,31.097274436090224,24.88888888888889,29.62924741046516,33.35662541590424,32.75460322633209,50.0,50.0,1518.5654535437939,1329.1320975844365
SAR,117.23,Williams,110.71876744186046,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,92.92030638893002,22.613964445427293,7.850877192982456,50.0,40.0,21.3418878760081,18.053405572755416,50.0,50.0,1422.0761288933895,1220.5548701965147
ZHO,117.775,Kick Sauber,119.36933333333333,21.32846715328467,49.583941605839414,978.0963503649635,0.0,42.26715328467153,2024-07-28,2024,Belgian Grand Prix,94.39127647575766,22.083942495126706,23.210526315789473,19.259259259259256,30.687134502923975,21.53879724186087,7.6953748006379605,50.0,50.0,1223.0773791862975,1170.690566720062
NOR,69.673,McLaren,75.55832394366196,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,92.19691063855305,62.225662194702444,66.5406550431807,61.2781954887218,63.15945836069675,63.39674899039164,66.64748220475775,50.0,50.0,2269.13471215924,1925.3698338903778
VER,70.029,Red Bull Racing,75.8943661971831,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,91.83299536590845,81.49326788856763,83.12763861525471,80.40204678362574,84.39644119210683,80.96251168640958,78.6787639032221,50.0,50.0,2372.8139740928477,2036.5403135009967
PIA,70.172,McLaren,75.91856338028168,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,91.27268845468977,65.88406377855361,69.83552631578948,81.66666666666667,76.61764705882354,66.96196008556932,77.20039989680082,50.0,50.0,2082.759237766951,1925.3698338903778
RUS,70.244,Mercedes,76.17474647887325,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,92.60342373579098,48.348535666260126,49.81796596755046,53.67585630743526,43.25202489289177,49.341567977828,49.21636434600831,50.0,50.0,1866.4056237421892,1840.5946852702393
PER,70.416,Red Bull Racing,76.07225352112677,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,92.42792311069464,61.65192622384255,64.03617402639726,57.91812865497077,68.47303443794672,61.37567183150479,60.2192200644213,50.0,50.0,1789.8904548068804,2036.5403135009967
LEC,70.582,Ferrari,75.8821971830986,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,2072.1686415456784,1798.5657217404969
ALO,70.633,Aston Martin,76.77608571428571,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,93.19460423358457,44.316031003666865,42.85714285714286,30.185185185185187,39.674540381454726,44.29935515873016,41.67070489523041,50.0,50.0,1640.2235236095962,1365.733146139182
STR,70.857,Aston Martin,76.86468571428571,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,93.09350717650615,36.1061323906103,34.75969335102462,48.99331662489557,31.93378052975576,36.26209096577227,31.149611160253578,50.0,50.0,1561.2503127537789,1365.733146139182
GAS,70.977,Alpine,76.7067,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,93.20445222933414,40.38484336753405,50.93077120044694,38.51608187134503,41.51515151515151,41.723387052189295,41.031131750945995,50.0,50.0,1550.9217609861307,1252.9448370945615
SAI,70.914,Ferrari,75.94622535211268,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,92.21061462460975,59.19118363719757,58.86101809144711,31.642300194931774,62.33552631578947,58.05333944953554,64.57679124281292,50.0,50.0,1930.0597536513717,1798.5657217404969
ALB,70.653,Williams,77.10992857142857,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,93.41507658741675,39.39103203083466,45.723684210526315,50.09356725146199,49.29898275099514,39.568142530490015,29.897312726260093,50.0,50.0,1726.9553430010558,1317.2312113946182
HAM,70.948,Mercedes,76.16673239436619,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,91.56060090534528,77.1266889700948,79.17222870009248,75.87353801169591,68.44028520499108,76.61492961540628,72.33056599832915,50.0,50.0,2136.8046488236323,1840.5946852702393
TSU,70.955,RB,77.48267142857144,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,93.10323899396306,34.618279269982054,31.097274436090224,24.88888888888889,29.62924741046516,33.35662541590424,32.75460322633209,50.0,50.0,1367.910262215203,1332.83458229567
HUL,71.215,Haas F1 Team,76.83287142857144,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,93.4683945017006,35.60777094030161,30.454545454545453,57.60818713450293,30.529411764705884,36.10186819440024,39.94582043343653,50.0,50.0,1539.6453052079214,1332.871529794293
MAG,71.295,Haas F1 Team,77.43505714285713,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,94.44698939881275,28.186013613014694,31.71826625386997,15.479532163742693,26.14522417153996,29.325211018146565,32.94117647058823,50.0,50.0,1340.4302023059035,1332.871529794293
RIC,71.943,RB,76.83765714285715,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,92.70216793806463,50.92169993822845,41.91938178780284,45.45614035087719,43.50877192982456,49.00186998964838,52.16417268661851,50.0,50.0,1605.2069649887023,1332.83458229567
OCO,71.995,Alpine,77.20337142857143,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,93.18457805765468,40.86084476372733,44.54013184221057,54.09774436090226,48.65966163179785,41.24747267327984,37.40310744180713,50.0,50.0,1323.7325995624938,1252.9448370945615
BOT,72.168,Kick Sauber,77.70153623188406,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,92.46565817417928,55.985563737111725,53.52778230405736,46.4327485380117,30.474333983105915,54.58378394616679,54.76742561059512,50.0,50.0,1563.1573200670648,1183.6515810534797
ZHO,73.261,Kick Sauber,78.1438115942029,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,94.39127647575766,22.083942495126706,23.210526315789473,19.259259259259256,30.687134502923975,21.53879724186087,7.6953748006379605,50.0,50.0,1147.3030620538332,1183.6515810534797
SAR,84.475,Williams,77.44239999999999,19.00588235294118,60.96078431372549,1019.981045751634,0.060000002,30.80588235294118,2024-08-25,2024,Dutch Grand Prix,92.92030638893002,22.613964445427293,7.850877192982456,50.0,40.0,21.3418878760081,18.053405572755416,50.0,50.0,1608.7027821358597,1317.2312113946182
NOR,79.327,McLaren,84.57517307692306,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,92.19691063855305,62.225662194702444,66.5406550431807,61.2781954887218,63.15945836069675,63.39674899039164,66.64748220475775,50.0,50.0,2330.0990320252913,1974.2049349446763
PIA,79.436,McLaren,84.534,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,91.27268845468977,65.88406377855361,69.83552631578948,81.66666666666667,76.61764705882354,66.96196008556932,77.20039989680082,50.0,50.0,2140.281165348655,1974.2049349446763
RUS,79.44,Mercedes,85.17173076923078,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,92.60342373579098,48.348535666260126,49.81796596755046,53.67585630743526,43.25202489289177,49.341567977828,49.21636434600831,50.0,50.0,1982.8902630291423,1843.1539096975632
LEC,79.461,Ferrari,84.47207692307691,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,2037.6669335344498,1778.2649670008643
SAI,79.467,Ferrari,84.75005769230769,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,92.21061462460975,59.19118363719757,58.86101809144711,31.642300194931774,62.33552631578947,58.05333944953554,64.57679124281292,50.0,50.0,1825.7403410958682,1778.2649670008643
HAM,79.513,Mercedes,84.88217307692307,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,91.56060090534528,77.1266889700948,79.17222870009248,75.87353801169591,68.44028520499108,76.61492961540628,72.33056599832915,50.0,50.0,1918.877920977398,1843.1539096975632
VER,80.022,Red Bull Racing,85.15971153846155,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,91.83299536590845,81.49326788856763,83.12763861525471,80.40204678362574,84.39644119210683,80.96251168640958,78.6787639032221,50.0,50.0,2376.679219730513,2032.7360166189205
PER,80.062,Red Bull Racing,85.44571153846154,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,92.42792311069464,61.65192622384255,64.03617402639726,57.91812865497077,68.47303443794672,61.37567183150479,60.2192200644213,50.0,50.0,1911.082642672662,2032.7360166189205
ALB,80.299,Williams,85.6965,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,93.41507658741675,39.39103203083466,45.723684210526315,50.09356725146199,49.29898275099514,39.568142530490015,29.897312726260093,50.0,50.0,1783.8386896931245,1355.2722922070666
HUL,80.339,Haas F1 Team,86.58976470588235,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,93.4683945017006,35.60777094030161,30.454545454545453,57.60818713450293,30.529411764705884,36.10186819440024,39.94582043343653,50.0,50.0,1502.2724937012556,1270.3077774576097
ALO,80.421,Aston Martin,85.70790384615384,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,93.19460423358457,44.316031003666865,42.85714285714286,30.185185185185187,39.674540381454726,44.29935515873016,41.67070489523041,50.0,50.0,1774.2755508115852,1421.4960576151702
RIC,80.479,RB,85.88605769230769,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,92.70216793806463,50.92169993822845,41.91938178780284,45.45614035087719,43.50877192982456,49.00186998964838,52.16417268661851,50.0,50.0,1469.679854624302,1334.2817175822393
MAG,80.698,Haas F1 Team,85.48265384615385,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,94.44698939881275,28.186013613014694,31.71826625386997,15.479532163742693,26.14522417153996,29.325211018146565,32.94117647058823,50.0,50.0,1363.928630080085,1270.3077774576097
GAS,80.738,Alpine,86.35682352941177,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,93.20445222933414,40.38484336753405,50.93077120044694,38.51608187134503,41.51515151515151,41.723387052189295,41.031131750945995,50.0,50.0,1539.7356281543052,1245.595811187519
OCO,80.766,Alpine,86.23439215686274,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,93.18457805765468,40.86084476372733,44.54013184221057,54.09774436090226,48.65966163179785,41.24747267327984,37.40310744180713,50.0,50.0,1289.8410314687933,1245.595811187519
TSU,80.945,RB,90.23899999999999,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,93.10323899396306,34.618279269982054,31.097274436090224,24.88888888888889,29.62924741046516,33.35662541590424,32.75460322633209,50.0,50.0,1476.0695531001072,1334.2817175822393
STR,81.013,Aston Martin,86.83186274509804,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,93.09350717650615,36.1061323906103,34.75969335102462,48.99331662489557,31.93378052975576,36.26209096577227,31.149611160253578,50.0,50.0,1672.7117867976049,1421.4960576151702
COL,81.061,Williams,85.88749999999999,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,91.90501078430573,19.026917784657723,35.0,8.055555555555557,35.0,20.025799793601653,18.53604599734631,50.0,50.0,1500.0,1355.2722922070666
BOT,81.101,Kick Sauber,86.50123529411765,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,92.46565817417928,55.985563737111725,53.52778230405736,46.4327485380117,30.474333983105915,54.58378394616679,54.76742561059512,50.0,50.0,1385.6279616664035,1131.0239578622861
ZHO,81.445,Kick Sauber,86.74607843137255,33.1015037593985,32.285714285714285,993.2285714285714,0.14,49.31127819548872,2024-09-01,2024,Italian Grand Prix,94.39127647575766,22.083942495126706,23.210526315789473,19.259259259259256,30.687134502923975,21.53879724186087,7.6953748006379605,50.0,50.0,1105.4750048289284,1131.0239578622861
LEC,101.365,Ferrari,108.60787755102041,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,92.65857434074587,68.4439419525966,57.01017249004865,57.2843567251462,69.99484004127967,66.40377852132463,74.7560326924792,50.0,50.0,2083.3374509446253,1795.7154429331429
PIA,101.686,McLaren,108.40346938775511,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,91.27268845468977,65.88406377855361,69.83552631578948,81.66666666666667,76.61764705882354,66.96196008556932,77.20039989680082,50.0,50.0,2210.7059534742275,2015.1487938289213
SAI,101.805,Ferrari,108.4785625,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,92.21061462460975,59.19118363719757,58.86101809144711,31.642300194931774,62.33552631578947,58.05333944953554,64.57679124281292,50.0,50.0,1938.4192779519321,1795.7154429331429
PER,101.813,Red Bull Racing,108.48489583333333,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,92.42792311069464,61.65192622384255,64.03617402639726,57.91812865497077,68.47303443794672,61.37567183150479,60.2192200644213,50.0,50.0,1885.4959725396168,1967.1475930567387
RUS,101.874,Mercedes,108.97908163265306,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,92.60342373579098,48.348535666260126,49.81796596755046,53.67585630743526,43.25202489289177,49.341567977828,49.21636434600831,50.0,50.0,2084.0879717462963,1878.6164516971442
VER,102.023,Red Bull Racing,108.92920833333334,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,91.83299536590845,81.49326788856763,83.12763861525471,80.40204678362574,84.39644119210683,80.96251168640958,78.6787639032221,50.0,50.0,2221.3819496459328,1967.1475930567387
HAM,102.289,Mercedes,110.01891836734693,26.70592105263158,38.01973684210526,1017.6401315789473,0.0,44.34934210526316,2024-09-15,2024,Azerbaijan Grand Prix,91.56060090534528,77.1266889700948,79.17222870009248,75.87353801169591,68.44028520499108,76.61492961540628,72.33056599832915,50.0,50.0,1953.5690865878341,1878.6164516971442
